,a,b,c,d,e
2017-01-21 11:00:00,8.540000000000003,-21.170999999999985,28.832999999999995,-5.532,-26.915999999999972
2017-01-21 12:00:00,9.106000000000003,-21.744999999999987,27.648999999999994,-5.264,-26.550999999999974
2017-01-21 13:00:00,10.731000000000003,-20.719999999999988,26.465999999999994,-6.785,-28.157999999999973
2017-01-21 14:00:00,10.019000000000004,-21.645999999999987,27.525999999999993,-6.562,-29.822999999999972
2017-01-21 15:00:00,8.596000000000004,-21.452999999999985,28.171999999999993,-6.992,-29.33699999999997
2017-01-21 16:00:00,6.095000000000004,-22.212999999999987,27.857999999999993,-6.939,-28.52599999999997
2017-01-21 17:00:00,7.6040000000000045,-21.063999999999986,26.933999999999994,-7.086,-30.186999999999973
2017-01-21 18:00:00,8.609000000000005,-23.184999999999985,26.936999999999994,-8.393,-30.771999999999974
2017-01-21 19:00:00,8.922000000000006,-24.298999999999985,27.148999999999994,-8.592,-30.835999999999974
2017-01-21 20:00:00,8.358000000000006,-24.057999999999986,25.552999999999994,-7.672000000000001,-29.682999999999975
2017-01-21 21:00:00,7.753000000000005,-24.118999999999986,25.515999999999995,-8.258000000000001,-29.209999999999976
2017-01-21 22:00:00,8.595000000000006,-23.408999999999985,24.752999999999993,-8.423,-30.318999999999974
2017-01-21 23:00:00,7.786000000000006,-22.236999999999984,24.127999999999993,-6.6,-30.876999999999974
2017-01-22 00:00:00,7.594000000000006,-23.499999999999986,23.166999999999994,-6.859999999999999,-33.28599999999997
2017-01-22 01:00:00,7.2610000000000054,-23.448999999999987,22.782999999999994,-6.941999999999999,-34.86199999999997
2017-01-22 02:00:00,7.339000000000006,-23.887999999999987,22.768999999999995,-7.214999999999999,-34.71399999999997
2017-01-22 03:00:00,6.8730000000000055,-23.919999999999987,23.922999999999995,-8.063999999999998,-36.30599999999997
2017-01-22 04:00:00,7.880000000000005,-25.136999999999986,24.533999999999995,-10.029999999999998,-36.17499999999997
2017-01-22 05:00:00,7.436000000000005,-26.673999999999985,24.310999999999996,-10.878999999999998,-36.24299999999997
2017-01-22 06:00:00,6.8940000000000055,-27.002999999999986,24.675999999999995,-12.144999999999998,-38.072999999999965
2017-01-22 07:00:00,6.054000000000006,-25.034999999999986,23.817999999999994,-11.131999999999998,-37.39199999999997
2017-01-22 08:00:00,4.479000000000005,-24.867999999999984,24.465999999999994,-11.985999999999997,-38.99799999999997
2017-01-22 09:00:00,5.562000000000006,-24.576999999999984,23.565999999999995,-11.618999999999996,-40.23599999999997
2017-01-22 10:00:00,4.464000000000006,-23.938999999999982,22.264999999999997,-13.574999999999996,-40.08899999999997
2017-01-22 11:00:00,3.297000000000006,-24.822999999999983,21.535999999999998,-13.485999999999995,-41.12999999999997
2017-01-22 12:00:00,4.970000000000006,-22.115999999999982,21.720999999999997,-13.028999999999995,-40.86099999999997
2017-01-22 13:00:00,6.335000000000006,-22.618999999999982,22.038999999999998,-13.321999999999994,-40.294999999999966
2017-01-22 14:00:00,5.104000000000006,-22.64699999999998,23.746999999999996,-14.650999999999994,-41.100999999999964
2017-01-22 15:00:00,3.4420000000000064,-23.20099999999998,25.264999999999997,-14.970999999999995,-39.34599999999996
2017-01-22 16:00:00,2.5590000000000064,-23.01499999999998,26.209999999999997,-13.466999999999995,-38.04499999999996
2017-01-22 17:00:00,2.5400000000000063,-21.27499999999998,25.388999999999996,-12.914999999999996,-37.86099999999996
2017-01-22 18:00:00,1.2420000000000062,-21.21899999999998,26.734999999999996,-14.219999999999995,-38.38199999999996
2017-01-22 19:00:00,1.368000000000006,-22.07699999999998,27.592999999999996,-14.483999999999995,-38.618999999999964
2017-01-22 20:00:00,-0.09799999999999387,-22.17399999999998,27.004999999999995,-13.303999999999995,-38.871999999999964
2017-01-22 21:00:00,1.6420000000000061,-21.432999999999982,26.636999999999997,-13.562999999999995,-39.606999999999964
2017-01-22 22:00:00,1.171000000000006,-20.369999999999983,24.718999999999998,-13.637999999999995,-39.855999999999966
2017-01-22 23:00:00,1.372000000000006,-20.090999999999983,24.368,-12.746999999999995,-40.270999999999965
2017-01-23 00:00:00,1.080000000000006,-19.953999999999983,25.636,-11.743999999999994,-40.00699999999996
2017-01-23 01:00:00,1.371000000000006,-20.75799999999998,26.253999999999998,-11.939999999999994,-40.17199999999996
2017-01-23 02:00:00,1.390000000000006,-22.19899999999998,26.583,-12.893999999999995,-40.77099999999996
2017-01-23 03:00:00,1.383000000000006,-23.48299999999998,28.823999999999998,-13.775999999999994,-41.15399999999996
2017-01-23 04:00:00,0.769000000000006,-23.80299999999998,30.436999999999998,-13.144999999999994,-41.40199999999996
2017-01-23 05:00:00,1.665000000000006,-23.455999999999978,28.787,-13.123999999999993,-41.57199999999996
2017-01-23 06:00:00,1.390000000000006,-23.25599999999998,26.904999999999998,-12.334999999999994,-40.99699999999996
2017-01-23 07:00:00,0.028000000000005798,-22.510999999999978,27.070999999999998,-13.223999999999993,-41.85699999999996
2017-01-23 08:00:00,-0.8749999999999942,-22.696999999999978,28.016,-13.805999999999994,-42.887999999999955
2017-01-23 09:00:00,-1.8449999999999942,-25.538999999999977,27.697999999999997,-14.022999999999994,-41.68199999999995
2017-01-23 10:00:00,-1.1819999999999942,-25.620999999999977,27.715999999999998,-13.849999999999994,-41.61899999999995
2017-01-23 11:00:00,-1.2469999999999941,-26.469999999999978,28.048999999999996,-14.601999999999995,-40.54899999999995
2017-01-23 12:00:00,-1.0289999999999941,-26.72999999999998,28.110999999999997,-15.137999999999995,-39.27199999999995
2017-01-23 13:00:00,-0.8869999999999941,-27.25899999999998,27.702999999999996,-15.231999999999994,-38.60599999999995
2017-01-23 14:00:00,-2.233999999999994,-28.234999999999978,26.081999999999997,-14.606999999999994,-40.287999999999954
2017-01-23 15:00:00,-1.5959999999999943,-29.585999999999977,25.291999999999998,-15.702999999999994,-39.31699999999996
2017-01-23 16:00:00,-2.2329999999999943,-28.878999999999976,25.573999999999998,-16.570999999999994,-40.03199999999996
2017-01-23 17:00:00,-1.7829999999999944,-28.921999999999976,25.107,-16.943999999999996,-41.75399999999996
2017-01-23 18:00:00,-1.1819999999999944,-29.226999999999975,26.229,-17.267999999999997,-41.16899999999996
2017-01-23 19:00:00,-0.5679999999999944,-28.745999999999974,25.338,-16.807,-38.19599999999996
2017-01-23 20:00:00,-0.5159999999999944,-28.753999999999973,26.64,-16.108999999999998,-37.28799999999996
2017-01-23 21:00:00,-0.6099999999999943,-27.992999999999974,26.207,-16.814999999999998,-38.12299999999996
2017-01-23 22:00:00,-0.03399999999999437,-27.487999999999975,25.688000000000002,-16.836999999999996,-36.90799999999996
2017-01-23 23:00:00,-1.0519999999999943,-27.916999999999973,27.654000000000003,-17.123999999999995,-35.72899999999996
2017-01-24 00:00:00,-1.2649999999999944,-27.977999999999973,27.731000000000005,-17.203999999999994,-35.960999999999956
2017-01-24 01:00:00,-0.4719999999999943,-27.546999999999972,28.528000000000006,-17.233999999999995,-34.506999999999955
2017-01-24 02:00:00,-0.8389999999999943,-27.146999999999974,26.871000000000006,-16.950999999999993,-33.119999999999955
2017-01-24 03:00:00,0.25200000000000566,-26.366999999999972,26.100000000000005,-15.734999999999994,-33.19799999999996
2017-01-24 04:00:00,2.2300000000000058,-26.113999999999972,26.525000000000006,-14.479999999999993,-35.02399999999996
2017-01-24 05:00:00,0.9580000000000057,-26.073999999999973,27.454000000000004,-14.620999999999993,-35.02399999999996
2017-01-24 06:00:00,0.06300000000000572,-25.814999999999973,27.447000000000003,-15.545999999999994,-35.75899999999996
2017-01-24 07:00:00,-1.9919999999999944,-26.149999999999974,28.330000000000002,-14.795999999999994,-36.57599999999996
2017-01-24 08:00:00,-2.0799999999999943,-25.528999999999975,27.093000000000004,-14.868999999999994,-36.762999999999955
2017-01-24 09:00:00,-1.8879999999999943,-25.524999999999974,29.105000000000004,-15.192999999999994,-36.91099999999996
2017-01-24 10:00:00,-1.1889999999999943,-26.293999999999972,28.383000000000003,-16.549999999999994,-36.78199999999996
2017-01-24 11:00:00,-0.4449999999999943,-27.771999999999974,28.784000000000002,-17.958999999999993,-36.01599999999996
2017-01-24 12:00:00,-0.2059999999999943,-29.057999999999975,28.313000000000002,-18.74599999999999,-35.76099999999996
2017-01-24 13:00:00,-1.5359999999999943,-30.069999999999975,28.435000000000002,-18.115999999999993,-36.86499999999996
2017-01-24 14:00:00,-2.431999999999994,-31.381999999999977,28.915000000000003,-17.47799999999999,-35.89399999999996
2017-01-24 15:00:00,-2.739999999999994,-30.503999999999976,28.523000000000003,-17.79399999999999,-37.14499999999996
2017-01-24 16:00:00,-2.707999999999994,-31.203999999999976,26.734,-16.95099999999999,-37.03299999999996
2017-01-24 17:00:00,-3.322999999999994,-30.187999999999974,26.918000000000003,-17.47799999999999,-36.92199999999996
2017-01-24 18:00:00,-3.698999999999994,-29.444999999999975,26.721000000000004,-17.77399999999999,-36.121999999999964
2017-01-24 19:00:00,-3.026999999999994,-29.697999999999976,26.749000000000002,-17.54699999999999,-35.95799999999996
2017-01-24 20:00:00,-3.851999999999994,-30.489999999999977,26.919000000000004,-18.96999999999999,-34.82699999999996
2017-01-24 21:00:00,-3.509999999999994,-30.854999999999976,26.426000000000005,-19.97199999999999,-33.502999999999965
2017-01-24 22:00:00,-3.619999999999994,-29.909999999999975,26.195000000000004,-19.25599999999999,-32.70599999999997
2017-01-24 23:00:00,-1.159999999999994,-31.417999999999974,27.576000000000004,-18.79999999999999,-32.73899999999997
2017-01-25 00:00:00,-1.251999999999994,-31.105999999999973,26.561000000000003,-16.96899999999999,-32.57499999999997
2017-01-25 01:00:00,0.05900000000000594,-33.174999999999976,27.293000000000003,-16.48099999999999,-33.800999999999966
2017-01-25 02:00:00,-0.9889999999999941,-32.04799999999997,26.461000000000002,-16.14299999999999,-32.18999999999997
2017-01-25 03:00:00,-0.17399999999999416,-32.464999999999975,25.916,-15.78999999999999,-31.98899999999997
2017-01-25 04:00:00,0.12800000000000583,-33.94299999999998,25.152,-14.47799999999999,-32.33199999999997
2017-01-25 05:00:00,1.2680000000000058,-33.62199999999998,24.981,-16.66099999999999,-32.34499999999997
2017-01-25 06:00:00,0.7040000000000058,-32.59099999999998,25.615000000000002,-16.321999999999992,-32.51399999999997
2017-01-25 07:00:00,0.23500000000000587,-32.47899999999998,25.245,-16.46099999999999,-31.873999999999967
2017-01-25 08:00:00,0.7570000000000059,-32.63799999999998,24.962,-15.15499999999999,-32.395999999999965
2017-01-25 09:00:00,-1.170999999999994,-33.35399999999998,24.442,-16.60299999999999,-32.13899999999997
2017-01-25 10:00:00,-1.893999999999994,-31.38999999999998,24.942,-16.81399999999999,-32.017999999999965
2017-01-25 11:00:00,-1.663999999999994,-30.39899999999998,27.021,-15.43799999999999,-33.49799999999996
2017-01-25 12:00:00,-1.042999999999994,-30.46699999999998,27.624000000000002,-17.15399999999999,-33.728999999999964
2017-01-25 13:00:00,-2.434999999999994,-31.022999999999982,26.020000000000003,-16.69999999999999,-35.62099999999997
2017-01-25 14:00:00,-3.513999999999994,-29.06899999999998,24.471000000000004,-16.69099999999999,-35.80399999999997
2017-01-25 15:00:00,-2.574999999999994,-30.22299999999998,26.538000000000004,-15.516999999999989,-35.249999999999964
2017-01-25 16:00:00,-2.231999999999994,-29.74899999999998,27.147000000000006,-14.187999999999988,-35.11099999999996
2017-01-25 17:00:00,-2.7019999999999937,-29.92099999999998,28.002000000000006,-14.166999999999987,-35.36399999999996
2017-01-25 18:00:00,-1.744999999999994,-29.85299999999998,28.365000000000006,-14.710999999999988,-34.89599999999996
2017-01-25 19:00:00,-1.5199999999999938,-31.27799999999998,30.376000000000005,-13.765999999999988,-35.02899999999996
2017-01-25 20:00:00,-0.8329999999999937,-31.560999999999982,28.830000000000005,-15.001999999999988,-35.65799999999996
2017-01-25 21:00:00,-1.0839999999999939,-31.80999999999998,28.606000000000005,-14.630999999999988,-37.29999999999996
2017-01-25 22:00:00,0.5150000000000061,-31.02199999999998,29.175000000000004,-14.683999999999989,-36.63899999999996
2017-01-25 23:00:00,0.6950000000000061,-31.26699999999998,31.030000000000005,-16.60199999999999,-36.90199999999996
2017-01-26 00:00:00,1.502000000000006,-31.147999999999982,31.986000000000004,-16.74799999999999,-37.91899999999996
2017-01-26 01:00:00,1.067000000000006,-31.828999999999983,31.533000000000005,-17.54399999999999,-36.24799999999996
2017-01-26 02:00:00,0.623000000000006,-30.066999999999982,31.388000000000005,-17.45299999999999,-36.359999999999964
2017-01-26 03:00:00,0.430000000000006,-30.685999999999982,32.354000000000006,-15.82299999999999,-36.78799999999996
2017-01-26 04:00:00,-0.594999999999994,-30.990999999999982,33.836000000000006,-16.28399999999999,-35.737999999999964
2017-01-26 05:00:00,0.698000000000006,-30.200999999999983,35.04800000000001,-15.736999999999988,-34.340999999999966
2017-01-26 06:00:00,0.32500000000000595,-31.198999999999984,33.65400000000001,-14.625999999999987,-34.04999999999997
2017-01-26 07:00:00,2.437000000000006,-33.44399999999998,34.00000000000001,-13.955999999999987,-33.590999999999966
2017-01-26 08:00:00,3.193000000000006,-33.80099999999998,34.449000000000005,-13.954999999999988,-33.47699999999997
2017-01-26 09:00:00,2.947000000000006,-34.85399999999998,33.998000000000005,-12.924999999999988,-33.25399999999997
2017-01-26 10:00:00,4.437000000000006,-34.31699999999998,35.532000000000004,-11.02899999999999,-33.31099999999997
2017-01-26 11:00:00,3.387000000000006,-36.26399999999998,36.336000000000006,-10.98299999999999,-33.34399999999997
2017-01-26 12:00:00,3.829000000000006,-35.87799999999998,34.94200000000001,-9.08799999999999,-32.223999999999975
2017-01-26 13:00:00,3.816000000000006,-37.42299999999998,35.70700000000001,-9.49099999999999,-32.98399999999997
2017-01-26 14:00:00,4.731000000000006,-35.59399999999998,37.321000000000005,-9.246999999999991,-33.79599999999997
2017-01-26 15:00:00,3.068000000000006,-37.49699999999998,34.99400000000001,-8.701999999999991,-33.73199999999997
2017-01-26 16:00:00,2.495000000000006,-37.98499999999998,36.10600000000001,-8.78899999999999,-33.82399999999997
2017-01-26 17:00:00,2.169000000000006,-37.28299999999998,35.79500000000001,-9.306999999999992,-35.63599999999997
2017-01-26 18:00:00,0.4360000000000057,-36.87299999999998,35.62100000000001,-9.400999999999991,-35.43099999999997
2017-01-26 19:00:00,1.6910000000000056,-36.454999999999984,36.16700000000001,-9.39599999999999,-35.17199999999997
2017-01-26 20:00:00,2.1230000000000055,-36.79199999999999,36.80900000000001,-8.80199999999999,-35.462999999999965
2017-01-26 21:00:00,2.2900000000000054,-38.130999999999986,37.42300000000001,-8.691999999999991,-36.87599999999996
2017-01-26 22:00:00,4.435000000000006,-38.527999999999984,38.82200000000001,-7.448999999999991,-35.73999999999996
2017-01-26 23:00:00,5.130000000000006,-38.95599999999998,37.46300000000001,-6.9369999999999905,-36.216999999999956
2017-01-27 00:00:00,5.568000000000006,-39.914999999999985,37.77400000000001,-7.6469999999999905,-37.009999999999955
2017-01-27 01:00:00,6.500000000000006,-39.78799999999998,38.272000000000006,-8.55899999999999,-38.16099999999996
2017-01-27 02:00:00,5.446000000000006,-38.79399999999998,36.39000000000001,-8.81599999999999,-38.35899999999996
2017-01-27 03:00:00,6.102000000000006,-38.383999999999986,37.51700000000001,-8.15499999999999,-37.81499999999996
2017-01-27 04:00:00,5.553000000000005,-39.38599999999999,38.07800000000001,-7.53399999999999,-38.05699999999996
2017-01-27 05:00:00,5.056000000000005,-38.34599999999999,36.67600000000001,-7.75499999999999,-36.61999999999996
2017-01-27 06:00:00,6.039000000000005,-37.49899999999999,36.62600000000001,-8.730999999999991,-36.17799999999996
2017-01-27 07:00:00,5.710000000000005,-37.56299999999999,36.698000000000015,-7.305999999999991,-36.950999999999965
2017-01-27 08:00:00,5.120000000000005,-39.57999999999999,37.250000000000014,-5.331999999999991,-36.712999999999965
2017-01-27 09:00:00,3.5760000000000054,-40.77599999999999,36.079000000000015,-5.467999999999991,-36.087999999999965
2017-01-27 10:00:00,3.1690000000000054,-41.09199999999999,35.314000000000014,-6.308999999999991,-36.29699999999997
2017-01-27 11:00:00,2.1610000000000054,-39.07099999999999,36.10400000000001,-7.057999999999991,-37.14799999999997
2017-01-27 12:00:00,5.316000000000005,-39.535999999999994,34.631000000000014,-7.4689999999999905,-37.38199999999997
2017-01-27 13:00:00,7.885000000000005,-38.385999999999996,35.08600000000001,-7.2639999999999905,-37.57699999999997
2017-01-27 14:00:00,6.622000000000005,-36.916999999999994,34.17200000000001,-6.66499999999999,-38.30599999999997
2017-01-27 15:00:00,5.380000000000005,-36.620999999999995,34.14700000000001,-4.82999999999999,-39.87599999999997
2017-01-27 16:00:00,6.979000000000005,-37.199999999999996,33.631000000000014,-5.30299999999999,-38.38799999999997
2017-01-27 17:00:00,6.566000000000005,-36.793,34.26400000000002,-4.09199999999999,-38.03899999999997
2017-01-27 18:00:00,7.813000000000005,-36.778,33.302000000000014,-4.14699999999999,-38.34499999999997
2017-01-27 19:00:00,8.634000000000006,-35.245,34.41500000000001,-5.79399999999999,-38.39199999999997
2017-01-27 20:00:00,8.304000000000006,-36.327,33.969000000000015,-4.62599999999999,-37.42899999999997
2017-01-27 21:00:00,7.392000000000006,-36.219,33.93700000000002,-5.60999999999999,-37.82399999999997
2017-01-27 22:00:00,8.820000000000006,-35.463,35.23500000000002,-4.87899999999999,-38.22299999999997
2017-01-27 23:00:00,8.216000000000006,-35.46,33.816000000000024,-2.6579999999999897,-37.12799999999997
2017-01-28 00:00:00,8.797000000000006,-32.643,33.67700000000002,-3.1579999999999897,-36.53299999999997
2017-01-28 01:00:00,8.080000000000005,-34.782000000000004,33.63800000000002,-2.8389999999999898,-34.78299999999997
2017-01-28 02:00:00,8.728000000000005,-33.673,34.09300000000002,-2.78099999999999,-34.80499999999997
2017-01-28 03:00:00,7.730000000000005,-33.980000000000004,35.28500000000002,-3.43699999999999,-36.15699999999997
2017-01-28 04:00:00,6.881000000000005,-33.25900000000001,33.57700000000002,-3.80899999999999,-36.92899999999997
2017-01-28 05:00:00,7.610000000000005,-31.901000000000007,32.71000000000002,-4.66499999999999,-38.15399999999997
2017-01-28 06:00:00,6.224000000000005,-31.888000000000005,32.00100000000002,-5.692999999999991,-38.82699999999997
2017-01-28 07:00:00,6.521000000000004,-33.059000000000005,32.39500000000002,-5.564999999999991,-37.21299999999997
2017-01-28 08:00:00,4.837000000000004,-31.794000000000004,30.930000000000017,-6.19399999999999,-39.63699999999997
2017-01-28 09:00:00,5.485000000000004,-32.867000000000004,32.89400000000002,-6.09999999999999,-38.72599999999997
2017-01-28 10:00:00,7.092000000000004,-33.039,32.87500000000002,-5.60899999999999,-39.37899999999997
2017-01-28 11:00:00,8.189000000000004,-32.365,31.59500000000002,-5.362999999999991,-39.67499999999997
2017-01-28 12:00:00,7.800000000000003,-31.508000000000003,30.11400000000002,-5.9769999999999905,-38.28199999999997
2017-01-28 13:00:00,8.304000000000004,-31.847,29.02800000000002,-6.134999999999991,-38.97899999999997
2017-01-28 14:00:00,5.985000000000004,-31.386000000000003,28.85400000000002,-4.6339999999999915,-38.82799999999997
2017-01-28 15:00:00,4.210000000000004,-31.724000000000004,28.835000000000022,-4.764999999999992,-37.194999999999965
2017-01-28 16:00:00,4.355000000000004,-32.523,29.13700000000002,-3.8759999999999915,-37.236999999999966
2017-01-28 17:00:00,3.063000000000004,-32.226000000000006,29.62400000000002,-2.2709999999999915,-37.612999999999964
2017-01-28 18:00:00,2.658000000000004,-30.975000000000005,28.29000000000002,-2.8439999999999914,-37.53199999999996
2017-01-28 19:00:00,2.863000000000004,-29.521000000000004,28.14200000000002,-2.9029999999999916,-37.13299999999996
2017-01-28 20:00:00,4.108000000000004,-28.931000000000004,30.10100000000002,-4.046999999999992,-39.02899999999996
2017-01-28 21:00:00,3.595000000000004,-29.108000000000004,29.05100000000002,-5.850999999999992,-38.49299999999996
2017-01-28 22:00:00,2.3880000000000043,-29.212000000000003,29.29600000000002,-4.698999999999992,-37.96799999999996
2017-01-28 23:00:00,2.1440000000000046,-29.835000000000004,30.81700000000002,-4.953999999999992,-40.04499999999996
2017-01-29 00:00:00,2.2200000000000046,-29.504000000000005,28.84300000000002,-4.832999999999991,-41.72499999999996
2017-01-29 01:00:00,0.6260000000000046,-30.397000000000006,30.68900000000002,-4.393999999999991,-42.76699999999996
2017-01-29 02:00:00,0.7980000000000045,-30.018000000000004,30.309000000000022,-3.166999999999991,-42.87999999999996
2017-01-29 03:00:00,1.4320000000000044,-29.976000000000003,33.24100000000002,-3.881999999999991,-43.36199999999996
2017-01-29 04:00:00,1.4900000000000044,-29.484,32.83600000000002,-3.7379999999999907,-44.12999999999996
2017-01-29 05:00:00,2.5380000000000047,-29.603,32.58600000000002,-5.07199999999999,-42.51499999999996
2017-01-29 06:00:00,2.416000000000005,-30.283,31.93100000000002,-7.24299999999999,-43.23499999999996
2017-01-29 07:00:00,2.8600000000000048,-30.635,31.756000000000018,-7.94099999999999,-42.38299999999996
2017-01-29 08:00:00,1.6890000000000047,-31.003,33.17700000000002,-6.61199999999999,-41.27399999999996
2017-01-29 09:00:00,2.5550000000000046,-29.693,32.71100000000002,-5.5619999999999905,-41.11199999999996
2017-01-29 10:00:00,3.3800000000000043,-30.6,33.84600000000002,-3.8549999999999907,-41.54399999999996
2017-01-29 11:00:00,1.6510000000000042,-29.964000000000002,35.25200000000002,-3.9649999999999905,-40.87899999999996
2017-01-29 12:00:00,2.334000000000004,-28.973000000000003,34.07200000000002,-4.60099999999999,-40.86199999999996
2017-01-29 13:00:00,1.819000000000004,-27.762000000000004,33.93500000000002,-5.34999999999999,-40.24599999999996
2017-01-29 14:00:00,1.7210000000000039,-26.812000000000005,33.87900000000002,-3.3509999999999898,-40.18599999999996
2017-01-29 15:00:00,1.926000000000004,-27.113000000000003,33.75200000000002,-2.7919999999999896,-40.36499999999996
2017-01-29 16:00:00,2.162000000000004,-29.916000000000004,34.57500000000002,-4.49599999999999,-41.97599999999996
2017-01-29 17:00:00,2.251000000000004,-31.372000000000003,34.853000000000016,-4.38399999999999,-42.65499999999996
2017-01-29 18:00:00,2.760000000000004,-32.513000000000005,34.13200000000002,-4.749999999999989,-43.15199999999996
2017-01-29 19:00:00,2.7980000000000036,-32.099000000000004,33.96500000000002,-3.984999999999989,-41.49299999999996
2017-01-29 20:00:00,1.2010000000000036,-32.876000000000005,32.64100000000002,-2.8799999999999892,-40.64999999999996
2017-01-29 21:00:00,0.00700000000000367,-33.081,31.80500000000002,-3.4629999999999894,-39.975999999999964
2017-01-29 22:00:00,-1.2919999999999963,-32.329,30.80800000000002,-2.1569999999999894,-39.72399999999996
2017-01-29 23:00:00,-1.3959999999999964,-33.466,30.986000000000022,-2.0709999999999895,-37.78399999999996
2017-01-30 00:00:00,-1.0209999999999964,-33.641,30.870000000000022,-1.8259999999999894,-39.26299999999996
2017-01-30 01:00:00,-1.7139999999999964,-34.775,30.99100000000002,-3.8049999999999895,-38.904999999999966
2017-01-30 02:00:00,-2.4409999999999963,-34.01,31.70600000000002,-3.6399999999999895,-39.81799999999996
2017-01-30 03:00:00,-2.7309999999999963,-33.116,30.65900000000002,-3.7349999999999897,-42.26999999999996
2017-01-30 04:00:00,-2.2019999999999964,-34.228,30.82700000000002,-1.6599999999999895,-39.79699999999996
2017-01-30 05:00:00,-2.1729999999999965,-34.629000000000005,31.90000000000002,-1.7029999999999894,-38.987999999999964
2017-01-30 06:00:00,-2.9809999999999963,-35.481,31.66100000000002,-2.3819999999999895,-41.264999999999965
2017-01-30 07:00:00,-3.1309999999999962,-35.481,29.42100000000002,-3.8229999999999897,-41.389999999999965
2017-01-30 08:00:00,-4.639999999999996,-34.703,29.86800000000002,-5.0109999999999895,-39.822999999999965
2017-01-30 09:00:00,-4.214999999999996,-33.213,30.230000000000018,-3.8889999999999896,-39.64499999999997
2017-01-30 10:00:00,-4.2739999999999965,-32.005,29.57900000000002,-4.14799999999999,-39.56499999999997
2017-01-30 11:00:00,-3.7999999999999963,-31.583000000000002,29.15300000000002,-4.14599999999999,-40.47099999999997
2017-01-30 12:00:00,-3.868999999999996,-30.864,28.41000000000002,-3.41399999999999,-41.16599999999997
2017-01-30 13:00:00,-5.521999999999997,-31.03,27.59200000000002,-2.45799999999999,-39.319999999999965
2017-01-30 14:00:00,-3.4659999999999966,-32.182,28.37600000000002,-3.46499999999999,-39.21999999999996
2017-01-30 15:00:00,-2.1919999999999966,-31.772000000000002,29.07400000000002,-4.34299999999999,-40.34299999999996
2017-01-30 16:00:00,-3.141999999999997,-32.731,29.57900000000002,-5.23099999999999,-40.20499999999996
2017-01-30 17:00:00,-3.395999999999997,-32.954,29.381000000000018,-5.01199999999999,-38.65699999999996
2017-01-30 18:00:00,-2.8969999999999967,-34.205,30.69300000000002,-4.374999999999989,-39.84499999999996
2017-01-30 19:00:00,-3.1439999999999966,-34.327,32.69300000000002,-3.6779999999999893,-41.282999999999966
2017-01-30 20:00:00,-1.6799999999999966,-37.533,30.12700000000002,-2.748999999999989,-40.67799999999997
2017-01-30 21:00:00,-2.5109999999999966,-36.756,30.51100000000002,-2.291999999999989,-42.83599999999997
2017-01-30 22:00:00,-2.5569999999999964,-37.399,30.98700000000002,-1.8959999999999892,-41.58299999999997
2017-01-30 23:00:00,-4.076999999999996,-37.214,29.39900000000002,-1.8209999999999893,-43.06699999999997
2017-01-31 00:00:00,-3.6899999999999964,-36.766,29.19100000000002,-2.859999999999989,-41.50599999999997
2017-01-31 01:00:00,-2.5199999999999965,-36.619,29.03700000000002,-2.893999999999989,-39.208999999999975
2017-01-31 02:00:00,-1.6459999999999964,-34.244,28.86500000000002,-2.605999999999989,-38.949999999999974
2017-01-31 03:00:00,-2.0099999999999962,-34.459,28.105000000000018,-2.206999999999989,-37.379999999999974
2017-01-31 04:00:00,-1.5819999999999963,-34.336000000000006,28.066000000000017,-1.2789999999999893,-36.38699999999997
2017-01-31 05:00:00,-1.5659999999999963,-34.203,28.147000000000016,-1.9129999999999892,-36.91699999999997
2017-01-31 06:00:00,-2.4709999999999965,-34.102000000000004,28.506000000000014,-1.784999999999989,-37.01799999999997
2017-01-31 07:00:00,-3.9689999999999968,-34.202000000000005,29.156000000000013,-2.309999999999989,-34.885999999999974
2017-01-31 08:00:00,-4.435999999999996,-34.961000000000006,29.43400000000001,-2.104999999999989,-34.28699999999998
2017-01-31 09:00:00,-4.6729999999999965,-35.79800000000001,29.650000000000013,-0.8029999999999888,-34.40499999999998
2017-01-31 10:00:00,-3.6529999999999965,-34.42900000000001,31.74800000000001,-0.5639999999999888,-35.05899999999998
2017-01-31 11:00:00,-1.0329999999999964,-35.226000000000006,32.34500000000001,-1.273999999999989,-34.34699999999998
2017-01-31 12:00:00,-2.4409999999999963,-35.60900000000001,33.243000000000016,-0.3639999999999889,-33.61599999999998
2017-01-31 13:00:00,-2.9209999999999963,-35.034000000000006,32.42800000000002,-0.3209999999999889,-34.33899999999998
2017-01-31 14:00:00,-1.7209999999999963,-34.635000000000005,31.03400000000002,-0.7519999999999889,-35.049999999999976
2017-01-31 15:00:00,-0.21999999999999642,-34.614000000000004,31.10400000000002,-1.289999999999989,-35.85899999999997
2017-01-31 16:00:00,-0.7019999999999964,-35.477000000000004,29.47300000000002,-2.220999999999989,-34.96999999999997
2017-01-31 17:00:00,-0.9809999999999964,-34.706,29.47400000000002,-3.108999999999989,-34.50799999999997
2017-01-31 18:00:00,-0.6019999999999964,-34.341,29.690000000000023,-3.655999999999989,-34.28699999999997
2017-01-31 19:00:00,0.23400000000000354,-34.177,29.66000000000002,-4.641999999999989,-34.809999999999974
2017-01-31 20:00:00,-0.17699999999999644,-32.745,29.830000000000023,-4.614999999999989,-34.00399999999998
2017-01-31 21:00:00,1.2530000000000034,-32.263,29.656000000000024,-3.5959999999999885,-34.528999999999975
